firms,mom1,clusters
50906,-0.289308176100629,0
18980,0.0,0
10568,-0.0384615384615384,0
10998,-0.0833333333333333,0
11181,0.1587301587301588,0
39116,0.2337662337662338,0
50032,-0.0609756097560976,363
49330,-0.1048951048951049,0
69171,0.1111111111111111,0
68814,0.0294117647058822,0
47730,0.0950413223140496,64
13232,-0.0185185185185184,0
13777,-0.0555555555555555,0
44652,-0.509090909090909,0
44548,-0.0555555555555555,0
38746,-0.0952380952380952,188
60871,-0.1052631578947368,386
14198,0.011111111111111,369
14331,0.0,0
45583,-0.1118210862619808,43
14702,0.1403508771929824,387
14737,-0.0454545454545454,0
15537,-0.0172413793103448,405
68830,-0.1228070175438597,0
85631,0.1288659793814432,0
16185,0.1875,0
16791,-0.25,0
17057,0.0909090909090908,0
17903,-0.0849056603773584,0
49373,0.0772727272727273,67
18570,-0.0068493150684931,145
18834,-0.0416666666666666,0
47642,0.1666666666666667,65
18973,0.0827586206896551,49
19271,0.078125,127
10866,0.0797872340425531,279
19880,-0.1594202898550725,0
20240,0.002932551319648,0
20248,-0.0240963855421686,4
49402,0.0833333333333332,0
25320,0.0795262267343486,24
40352,0.1818181818181818,0
21726,-0.0138888888888888,228
21742,-0.025,0
11267,0.3448275862068966,0
22753,0.0301204819277107,54
26841,-0.0161290322580645,389
48047,-0.2666666666666667,0
65533,-0.4744897959183674,0
24126,0.5609756097560976,0
24572,0.1666666666666667,0
24951,0.0588235294117647,0
25049,-0.0222222222222222,0
25217,-0.0074626865671642,198
25487,0.0153061224489796,0
69307,0.0,0
27124,0.7777777777777777,0
65541,0.0,0
27562,0.0793650793650793,0
31026,-0.0916666666666666,0
27800,0.0123456790123457,0
27909,-0.025,260
28207,0.2153846153846152,0
19828,-0.1052631578947368,0
28311,0.0847457627118644,0
28522,-0.0262172284644194,0
10731,0.2222222222222223,0
59707,0.0,0
63546,0.0370370370370369,0
29023,0.1499999999999999,20
49154,-0.0367132867132866,206
19350,-0.0072115384615384,26
49429,0.0370751802265705,0
43211,0.0952380952380953,0
61313,0.0369003690036899,145
19254,0.1578947368421053,390
12008,0.0285714285714284,0
87581,-0.2777777777777778,0
32839,-0.26,0
87645,0.1428571428571428,0
33209,0.2222222222222223,0
50788,0.0,0
53196,0.1200000000000001,0
44708,0.1666666666666667,0
58405,0.0357142857142858,0
46295,0.0526315789473683,167
37058,0.024390243902439,400
26382,-0.0106382978723403,408
37103,0.0222222222222221,151
31974,-0.1529411764705882,374
62228,0.0749999999999999,392
59010,-0.4175365344467641,0
60935,0.0545454545454544,0
40838,-0.0585106382978722,0
19174,-0.0317460317460317,343
21055,0.2368421052631579,0
38624,-0.3495934959349593,0
59547,0.0412371134020619,0
47888,0.1458333333333332,169
62367,-0.0843373493975904,11
39670,-0.04,0
49189,0.1071428571428572,0
32475,-0.0342679127725856,0
40628,0.11864406779661,77
40644,0.1578947368421053,199
39765,0.0467289719626167,39
32600,-0.0833333333333333,0
41420,0.0,406
32678,0.0549450549450549,0
23077,0.0440677966101694,74
41663,0.1219512195121952,0
27828,0.0591133004926107,74
88701,-0.0999999999999999,0
32803,-0.0389105058365758,0
66181,0.0747922437673129,0
32870,0.0064516129032257,220
42366,0.0489130434782609,0
32926,0.0109289617486338,360
66587,-0.0202020202020202,80
42922,0.1555555555555554,0
43474,-0.1304347826086956,0
44135,0.131578947368421,0
44389,-0.1612903225806451,79
12503,-0.1071428571428571,124
45560,0.183673469387755,0
45699,0.0595238095238095,0
12040,0.0,0
46149,0.0212765957446807,0
46237,0.0307692307692306,182
48100,-0.1481481481481481,0
33267,0.0,0
47133,-0.04,88
47141,-0.1505376344086021,0
57437,0.1418918918918918,168
47571,0.0769230769230768,0
53495,-0.0555555555555555,0
50374,0.0227272727272727,0
48208,-0.1999999999999999,0
48291,-0.024390243902439,0
48347,-0.0406091370558375,29
64282,0.0575221238938052,194
24731,-0.0833333333333333,0
26294,0.0503246753246753,294
53612,-0.0681818181818182,163
50092,-0.1081081081081081,16
61399,0.091633466135458,191
50519,-0.1272727272727273,0
66253,0.008,0
64039,0.125,0
51960,-0.0185185185185184,133
13100,0.0469483568075117,27
64637,-0.0652173913043477,0
60097,0.127212389380531,106
22891,-0.0189873417721518,153
53050,-0.2870370370370371,0
60548,0.0230769230769229,40
53189,0.25,0
53381,0.1538461538461537,0
55191,-0.0067114093959731,170
48063,0.0714285714285714,0
68582,0.1020408163265305,0
47773,0.0681818181818181,34
56339,0.1067961165048543,41
56419,-0.0285714285714285,0
56777,0.1666666666666667,0
57171,0.1147540983606556,0
34665,0.0441176470588235,0
57534,-0.106060606060606,3
57809,0.0047393364928909,125
57817,0.1582278481012657,54
57884,0.0126582278481013,393
58473,0.1333333333333333,0
53639,-0.0869565217391304,0
58801,0.0769230769230768,0
59185,-0.202247191011236,228
45313,-0.019047619047619,48
59767,-0.0769230769230768,29
59775,0.09,0
60055,0.0,0
60679,0.0517241379310344,0
35051,0.0348432055749128,217
61525,0.0,0
18403,-0.0731132075471697,27
61460,0.1666666666666667,0
35238,0.1441441441441442,0
27713,-0.0614035087719297,0
61823,-0.0169491525423728,0
49576,0.0858895705521471,0
62384,-0.0581395348837209,215
13936,0.0657894736842106,0
64338,0.5,0
62958,-0.036144578313253,396
63686,0.2452830188679244,0
63715,-0.1232876712328767,0
91193,-0.1111111111111111,0
43748,0.032258064516129,0
64697,-0.0263157894736841,48
42307,0.1200000000000001,8
62033,0.0546875,97
61620,0.1200000000000001,0
67177,0.0285714285714284,6
25312,0.0274725274725273,332
67620,-0.0689655172413793,0
91556,0.0666666666666666,0
38711,-0.0697674418604651,0
62682,0.1428571428571428,153
68065,0.0204081632653061,0
41320,0.1,0
68428,-0.0149253731343284,78
39773,0.075268817204301,0
50948,-0.1304347826086956,0
70106,-0.5,0
70376,0.064516129032258,0
70923,-0.0493827160493827,0
42585,0.038659793814433,220
72005,0.0,0
10077,0.1176470588235294,0
36740,-0.1016949152542372,0
72961,0.0,0
73083,-0.0046296296296296,201
73171,-0.125,0
54981,-0.3043478260869565,0
73796,0.352112676056338,0
74123,-0.1666666666666666,0
74230,0.0,52
75345,-0.1818181818181817,0
53751,0.0416666666666667,0
62447,0.032258064516129,0
57162,-0.1818181818181817,0
76081,0.011111111111111,0
60580,-0.015625,200
63036,-0.0666666666666666,0
76743,-0.0769230769230768,0
50278,-0.0169491525423728,0
63386,-0.0789473684210526,0
25937,0.0294117647058822,279
66341,-0.1666666666666666,0
46260,0.0212765957446807,23
66368,-0.1296296296296296,0
79840,-0.0999999999999999,0
37807,-0.0196078431372549,34
80179,0.0212765957446807,357
80347,-0.0089285714285713,0
80654,0.1299999999999999,0
80857,0.0,0
59627,-0.0408163265306122,239
81190,-0.159090909090909,0
55976,0.1140350877192981,0
51932,-0.0271739130434782,146
81510,0.0833333333333332,0
67803,-0.1052631578947368,0
82924,0.0,0
82991,0.0,0
83011,0.4166666666666667,0
15456,-0.0609756097560976,138
44476,-0.102803738317757,211
40539,0.1319444444444444,0
89245,0.0166666666666666,36
91572,-0.0757575757575758,0
72996,-0.0425531914893616,0
91636,-0.0697674418604651,289
34228,-0.1111111111111111,0
91994,-0.0588235294117647,0
10025,-0.1379310344827586,0
86511,-0.0888888888888889,70
90609,0.1989795918367347,0
69411,-0.0062893081761006,90
67467,0.1034482758620689,0
10182,0.2083333333333332,0
10222,0.0851063829787233,0
10248,-0.1428571428571429,151
10247,0.0555555555555555,0
10256,-0.0666666666666666,0
10287,0.1200000000000001,0
10259,-0.2249999999999999,0
10282,-0.2142857142857143,0
75500,0.0256410256410255,0
10501,0.0666666666666666,57
10185,0.0083333333333333,0
70076,-0.125,0
10514,-0.0571428571428571,0
10515,0.0779220779220779,0
10531,0.05,0
10578,0.0,0
10178,0.0326086956521738,0
10633,0.0454545454545454,0
75495,-0.4,0
10709,0.1111111111111111,0
75232,-0.0833333333333333,0
10768,0.0,0
67985,-0.1666666666666666,0
11747,0.0,0
76563,0.0759493670886075,0
75527,0.0816326530612245,0
75528,0.1891891891891892,0
10984,-0.2222222222222222,0
32563,0.0363636363636363,167
11103,0.0333333333333334,0
71909,0.1043478260869565,394
75149,0.0425531914893617,0
71837,-0.0144927536231883,379
11154,0.1999999999999999,0
11202,-0.1052631578947368,72
10325,0.1413043478260869,0
71685,0.1333333333333333,381
10415,0.1884057971014492,0
11382,-0.0405405405405405,371
11379,-0.1842105263157895,0
11278,0.0,0
11475,0.1538461538461537,0
10636,0.1030927835051547,0
75066,-0.0366492146596858,0
10790,-0.2352941176470588,38
75100,-0.0872641509433962,0
38535,-0.3888888888888888,0
61858,-0.4166666666666666,0
56354,-0.1407407407407407,88
65832,0.1583333333333334,58
21020,0.0370370370370369,0
10429,0.25,0
85041,0.2777777777777777,0
62500,0.0,0
27991,0.0759493670886075,412
10517,-0.0121951219512195,0
20482,0.0410628019323671,194
10656,0.0416666666666667,135
10664,0.0561797752808987,0
10057,0.1458333333333332,192
63837,0.0333333333333334,0
60038,0.1052631578947369,0
51510,0.1219512195121952,0
10752,-0.0714285714285714,0
85113,0.0731707317073171,81
10875,0.0416666666666667,0
64514,-0.0294117647058823,0
61241,-0.0729166666666666,0
11149,-0.1193181818181817,0
61081,0.191588785046729,47
28222,-0.0074211502782931,248
11376,-0.0987654320987654,0
51721,0.21875,59
28804,0.0872093023255813,261
11587,0.0333333333333334,0
49584,-0.0847457627118644,84
42083,0.1055555555555556,0
