firms,mom1,clusters
54594,-0.0534116331096196,62
14526,0.0834383665238214,0
11581,-0.0198675496688742,0
15203,-0.086720867208672,14
16126,0.010568031704095,0
17137,-0.056628621597893,62
20670,-0.0651277823577907,59
64899,-0.0400970445522715,0
23660,0.0040336902946291,0
82542,-0.0174204067622071,0
30680,-0.0054878048780487,0
56274,-0.0110480740519559,0
31668,-0.0824644549763033,8
47511,-0.0182094081942336,0
60628,-0.0509377013417503,25
37875,0.0456515010832558,0
17144,-0.0178389398572884,0
41452,0.0707283226643986,25
20415,0.1135884302500753,0
52090,0.0251871213021266,0
53613,-0.0500128899200824,66
54114,-0.0259559675550404,0
57665,-0.0165362077808014,0
35107,-0.0214765100671141,0
61621,0.0057107713934283,0
64742,-0.0329883570504528,4
65307,-0.0496593140085459,0
66852,0.1404639175257731,4
46922,0.1671052631578946,40
77354,-0.0110086283844093,0
74500,0.0731182795698923,26
74740,0.0,59
65306,0.0518896542223445,0
81294,-0.0138277701210844,0
19502,0.0763520678685047,0
51086,-0.031306525671351,24
83601,-0.0941066124745974,2
10044,-0.0548271752085817,23
10104,0.0228368143217809,0
75510,0.0676769300065955,0
70092,0.0139019792648444,0
75033,-0.0831873905429071,24
12211,0.0252660402016304,0
75976,0.0050505050505049,4
77488,-0.1076017130620984,59
76605,-0.0458372181623588,39
76752,0.0212765957446807,0
77637,0.1880295162612735,61
79094,0.0376217668794087,24
87055,0.0599692590524061,47
79866,-0.0974818771461274,24
80719,0.0303738317757009,37
81655,0.0326980394845077,0
82777,-0.0556240888191096,0
83148,-0.0100548446069469,61
83597,0.0642073443797583,0
20598,0.0364001146460302,66
89508,-0.0652482269503546,39
85040,-0.0612417885145157,4
85272,0.3274021352313168,18
85394,-0.057165143748607,0
85796,0.0247272727272727,0
88841,0.0200129115558425,0
89216,0.0521724255901472,0
89900,0.0629914672912832,0
13798,0.3868921775898519,7
12488,0.1897983392645315,14
90179,0.0627112279384154,0
47730,0.0651753065175306,0
13777,0.1531818181818183,16
60871,-0.0266993190777684,0
14702,-0.0343027967056955,0
15537,-0.0242990654205608,0
68830,0.0336585365853658,0
85631,-0.0343786005667486,25
85914,0.0370271473075212,39
18973,-0.0246891002194586,0
19271,-0.0091813312930375,28
29938,-0.010315443265062,22
10866,-0.0060630557801131,0
25320,-0.0455169258920402,25
21742,0.0346466524380832,1
11267,0.0460606060606061,37
86474,-0.122257053291536,30
26201,0.0220264317180616,0
65541,0.0686155978048603,46
27562,0.0543399217462126,2
27909,-0.1202404809619238,39
49154,-0.0538976845009646,49
19350,0.0454658591222101,0
49429,0.0392317891635292,32
93096,-0.0418242778541952,1
61313,0.0235685148814019,0
12008,0.0854466858789624,67
33209,0.1226993865030676,39
77462,0.3170588235294118,37
62228,0.0828343313373254,59
59010,-0.0836475831333561,0
21055,0.0797214969538728,37
83233,0.0445397558561531,0
32678,-0.0623290203327172,0
27828,0.0301350883269828,11
66181,-0.0061245315213749,47
32870,-0.0181112548512289,0
42922,-0.0167943429581615,0
47571,-0.0045078888054095,28
16678,0.1309582309582309,25
48347,0.0425848719475878,0
64282,-0.1572374172598974,49
27617,-0.0525560772039644,28
60097,0.0165257786916457,0
53197,-0.026343299184612,0
57809,0.0551453146420199,25
57817,-0.1356495468277946,37
79611,0.2018623212504158,0
59185,0.0030924936744447,0
34948,0.0387668238812837,0
13936,0.0016249283119862,0
64785,0.0300333704115682,33
91556,-0.0349661749123807,1
50948,0.1293813600387661,0
42585,-0.0567462436122341,0
76081,-0.0416525853328826,24
60580,-0.0334095305081765,0
80179,0.1453124999999999,11
80857,-0.0070953436807095,1
59627,0.1295180722891566,28
81190,-0.0668151447661469,53
55976,0.0389337776218869,47
82924,-0.0115685607349438,0
83011,0.2307185234014501,49
15456,-0.006484402383456,14
40539,0.0568231361720679,30
10501,-0.0510437710437711,0
70228,0.0808166019908891,0
10514,0.0604060913705584,0
10645,-0.1146142433234421,46
11154,0.1271503365744204,0
11343,0.0517019910083493,0
11174,-0.1866037735849055,60
12266,-0.0549707602339181,15
12146,-0.0727272727272727,8
13628,0.1653584114913999,0
14609,0.0039615166949629,1
14182,-0.1054659529709066,19
14141,-0.0351660939289804,0
14231,-0.0021940429260931,0
14296,-0.1484276729559749,42
75905,0.0358338914936369,0
76052,0.0188679245283018,42
14544,-0.1168797286720583,32
15145,0.0777591973244147,19
14939,0.0901245821938618,0
76076,0.0659201733790861,0
15489,-0.022754491017964,32
15535,-0.2225563909774436,1
90751,-0.0048043925875086,37
77007,-0.0658307210031348,55
76839,0.0257822829440281,66
15582,0.0242587601078165,4
77357,0.1536511737786441,0
77584,-0.0796102661596959,0
77606,0.1299212598425196,37
77699,-0.0142180094786729,55
15729,0.3232581967213115,0
78034,-0.0157404433022807,11
15707,0.0662068965517241,0
15837,0.0394121576486306,0
78975,0.0681925807984933,47
79007,0.1359050445103857,1
78963,-0.1634304207119741,53
79881,-0.1118881118881117,0
80114,-0.0473684210526315,59
80274,0.0049504950495049,26
80233,-0.0032733224222586,36
80320,-0.0182312244897959,0
