firms,mom1,clusters
47730,0.0059635907093533,1
13777,-0.0499021526418786,1
38746,-0.0077669902912621,0
60871,-0.0184126984126983,1
14198,-0.0704070407040704,1
14702,-0.1227836879432624,1
15537,0.0007147962830593,1
68830,0.0396316395329714,1
85914,-0.08309076475258,1
49373,-0.0570626753975679,1
18570,-0.0700389105058364,1
18973,-0.0586779780841286,1
19271,0.0349563046192258,0
29938,0.0170742454285084,2
10866,-0.0945121951219511,1
25320,-0.0395273899033297,1
21742,-0.087902330743618,1
11267,-0.0065656565656565,1
86474,0.0024449877750609,1
22825,-0.0570526315789473,1
26201,-0.0017271157167529,1
65541,-0.0498878988368369,1
27562,-0.1292230840015774,1
27909,-0.033644859813084,1
63546,-0.0355555555555555,0
49154,-0.0394784939685634,1
19350,0.0322727791082222,1
49429,-0.0360412450400149,1
61313,-0.0090161760806153,1
30737,0.0330806340454858,1
12008,-0.0585585585585587,1
31500,-0.0134486071085495,1
33209,-0.0508474576271187,1
50788,-0.0273553574549902,1
77462,-0.0043136650747188,1
62228,-0.0508960573476702,1
59010,-0.0851603969536117,1
21055,-0.0511020637371893,1
83233,0.0379424497071554,1
32678,-0.0856394301621089,1
27828,0.0580872913992296,1
66181,-0.0583575389490361,1
32870,-0.0439753737906771,1
42922,-0.0173094442757364,1
12503,0.015593220338983,1
89757,-0.0347994200096666,0
47571,-0.0975442604226157,1
16678,-0.1010957474563005,1
48291,0.1057367829021371,1
48347,-0.0675916044112414,1
64282,-0.0522855021741436,1
27617,-0.0478930260465172,1
60097,-0.0453904346711115,0
52813,-0.0041614648356221,1
53197,-0.0973639455782312,1
57809,0.0167219811079908,1
57817,-0.0592629482071711,1
79611,0.026647966339411,1
59185,-0.0246656760772658,1
34948,0.0530152418820411,1
35238,-0.0478170478170477,1
13936,-0.0301238738738739,1
49971,0.0143592522351667,1
64785,-0.1067182748133812,1
62033,-0.0254154447702834,1
91556,-0.061503416856492,1
50948,-0.125914805779696,1
42585,0.0016417523546183,1
76081,-0.0480936560670779,1
60580,-0.0439247005134055,1
37807,-0.0348684993454719,1
80179,-0.0153061224489795,1
80857,0.0155852417302797,1
59627,-0.0257352941176471,1
81190,0.0476190476190476,1
55976,-0.0510638297872341,1
82924,-0.0696761530912659,1
83011,-0.0775310500564545,1
15456,-0.0563492063492062,1
40539,-0.078658101356174,1
10025,-0.0897529069767441,1
10182,-0.024234031504241,1
10259,-0.0049813200498131,1
10501,-0.0736342042755343,1
77420,-0.0128730251609127,1
10514,0.016216216216216,1
10645,0.0301675977653632,1
89105,0.0883103624298111,1
71837,-0.0067155756207675,1
11154,0.0317647058823529,1
11343,-0.0568738229755179,1
11379,-0.01417004048583,1
11174,-0.0536405529953916,0
75100,-0.0060220429496647,1
89609,-0.0373961218836564,0
12266,-0.0296296296296296,1
75489,0.002149217070924,1
75905,-0.0130492676431425,1
76052,-0.0512,1
76076,0.0474114441416892,1
79315,0.1139630390143735,1
90751,-0.0165401301518437,1
77007,-0.1117734724292101,1
76839,-0.0843916427693567,1
76847,0.0301724137931034,0
77082,-0.0442477876106194,1
77357,0.0120898100172712,1
77478,0.0683453237410074,1
77501,-0.1041666666666667,1
77516,0.0840996168582375,0
77584,-0.1231160696809553,1
77897,0.0120996441281138,2
77699,-0.016,0
77862,0.341317365269461,1
78216,-0.0511111111111109,1
78034,-0.0376101660176265,1
78050,0.0438337165589983,0
78881,-0.0617683302526186,1
78975,0.0347566006600661,1
78990,-0.2171314741035857,1
79007,-0.1131114130434782,1
78963,-0.0469191633691351,1
79195,0.0328151986183073,1
79307,-0.1716524216524215,1
79667,-0.0778947368421053,1
79881,-0.1228915662650602,1
80114,-0.0909090909090909,1
80274,0.1182361111111109,1
80233,-0.0074005550416281,1
80320,-0.0532339632685653,1
93397,0.0522935779816513,1
80432,-0.0685011709601872,1
81165,0.0652173913043479,1
82598,0.0222786238014665,1
88988,-0.04056338028169,1
83399,0.0514138817480718,1
83391,-0.3633802816901409,1
83704,0.1973943341917889,0
83822,-0.0150618612157074,1
83976,0.0199637023593466,1
84084,-0.0460660415817367,1
84275,-0.1243509865005193,1
84255,-0.1452229299363057,1
84588,-0.0407077934635468,1
84519,0.1030554117037805,1
85019,0.0953984287317621,1
12493,0.0074380165289256,1
85390,-0.054992989562237,1
89606,0.1677140612725844,1
86580,0.0606929510155316,1
86594,-0.0407666565257072,1
86881,-0.0476190476190475,1
89416,0.3359580052493438,1
90539,0.2777777777777777,0
87255,0.0414703110273328,1
87310,-0.047244094488189,0
87390,-0.0473289597000937,1
87432,-0.0043321299638988,1
90640,14.763546798029555,0
88172,-0.1095547773886942,1
88458,0.0578308684110731,1
89301,0.0152792413066384,1
89397,-0.0080736315194575,1
89399,-0.1095100864553315,0
89447,-0.014974718008557,1
89540,-0.0479031409019127,1
89908,-0.0762879788639366,1
90215,0.0899565933243524,1
90387,0.012,1
90679,-0.0024640657084189,0
90657,0.0252221266838637,1
90715,-0.2121739130434782,1
90706,-0.1562962962962962,1
90807,-0.1390850475898065,1
76020,-0.0927643784786641,1
91733,-0.034326669181441,1
92203,-0.0059356451109027,1
92322,0.0015909180251296,1
92471,0.097378277153558,0
92635,-0.0222897669706179,1
77186,-0.0147874306839186,1
93373,-0.013914095583787,1
12410,-0.1353346456692913,1
12080,-0.1228915662650602,0
12363,-0.1226124460874923,1
91964,0.1666666666666667,0
21020,-0.0851648351648352,0
11499,0.1112158341187559,1
81912,-0.0350385423966362,1
27991,-0.0399999999999999,1
10517,0.2009890498057225,1
20482,0.0019425857975394,1
10656,-0.1190909090909091,1
60038,0.0098522167487684,1
10779,0.0950819672131146,1
61487,-0.306650796012498,1
61241,-0.1567164179104478,1
88845,0.0031915892236928,1
28222,-0.0518906002115282,1
11368,-0.1853658536585366,0
28804,-0.0320338470837111,1
11587,-0.0597956626495423,1
11790,-0.0875926648458836,1
10145,-0.0324992809893586,1
45911,-0.0614508088310102,1
24643,0.0386996904024767,1
28484,0.1330484750257845,1
81073,-0.0253026036713863,1
12758,-0.0612367420452272,1
24109,0.0110222222222222,1
59176,-0.0085765488991295,1
13507,0.0169732696412237,1
58560,-0.234138354482194,1
13769,0.0472440944881891,0
11144,0.0273069679849342,1
85257,-0.0022839741149599,1
14008,-0.0121364396536478,1
18075,-0.0841924398625429,1
83112,0.0319071791153009,1
39490,0.1337642963699652,1
14593,0.0057863859197941,1
14761,-0.0163934426229507,1
10516,0.0312236286919831,1
77595,-0.0577988915281075,1
29209,-0.0235486508585445,1
24272,-0.0074621003848872,1
15457,-0.0867028493894165,1
15553,0.0124874118831823,1
15721,0.1874777659196016,1
44644,-0.012844465203176,1
16030,-0.0112781954887218,0
44601,0.0506520506520506,1
27684,-0.0420224719101123,1
40416,0.0225281602002502,1
16249,-0.1280487804878048,0
53110,0.038038038038038,1
75034,0.0767536961308585,1
10318,-0.0534488985193211,1
57568,0.0392129105322762,1
16505,-0.056993312009305,0
16548,-0.0133965038392419,1
49656,0.0521868787276342,1
46877,-0.004601194825145,1
39693,-0.0096320079031859,1
27887,0.0035036496350364,1
29612,-0.0787384208204675,1
39642,-0.0189428233163869,1
17444,0.0896174863387977,1
65875,0.0372198231544314,1
43772,-0.0282876268624487,1
17778,-0.0188505747126437,1
61508,0.0043036296296297,1
61946,-0.0227993655828706,1
65154,0.029503105590062,1
19561,-0.044909381663113,1
52230,-0.0837739590218109,1
12437,-0.1060869565217391,1
60898,-0.0136054421768706,1
17961,-0.0481986368062317,1
19393,-0.011937984496124,1
10874,-0.0274052478134111,1
19880,-0.0704663212435232,1
10890,-0.062042223179664,1
20117,-0.0557057869118441,1
45655,-0.0291814946619217,1
64186,-0.0370828182941903,1
67838,-0.060033167495854,1
20336,0.0899705014749261,1
62148,0.0896739130434784,1
28564,-0.0027793218454695,1
86290,-0.1110304789550071,1
46690,-0.0502222222222221,1
20750,-0.0261117911056711,1
21371,-0.0656918134485431,1
27334,0.0417791212350211,1
20618,0.1123971193415638,1
30402,0.073972602739726,1
18542,0.0855929026615018,1
89792,-0.1264321875832668,1
64557,-0.0031181217901687,1
60599,0.040810419681621,1
90011,-0.1061846935893814,1
22921,-0.0425138632162662,1
64194,-0.0347571189279732,1
23182,-0.0559178028057695,1
88208,0.0262172284644195,0
14541,0.0579157934844731,1
30509,-0.0597536870913789,1
23297,-0.1005523066926576,1
23393,-0.0497541559353781,1
79026,0.0365312690267025,2
47677,-0.0283286118980169,1
23916,0.0462505612932195,1
27422,0.2349272349272351,0
46578,-0.0388622157804149,1
11995,-0.0005306916681407,1
11308,0.0002466091245376,1
24441,0.10828025477707,0
24476,-0.0763546798029556,1
30648,-0.0429616087751369,1
18729,-0.0297086818575137,1
61735,0.0011444028297959,1
89525,0.0228439879582078,1
25081,0.0505207179259914,1
